small_loss_estimate_clean,confidence_estimate_clean,gmm_estimate_clean,Image Name,Label,small_loss_score
0,1,0,img_e54f0ee1-6948-4e19-9315-a79d59dbfc5d.jpg,9,0.8449014
0,0,1,img_056ec695-a5b8-422c-b3f5-436e215344a2.jpg,8,0.6880224
0,0,0,img_a8d1bb9a-138e-46e3-b029-afdefbe693c3.jpg,4,0.7550286
0,0,0,img_56613e6b-1c09-476f-9192-512669b56daf.jpg,9,0.87558573
0,1,0,img_7ac3b040-7ab0-4858-85d5-4fba59da7006.jpg,4,0.7518806
0,0,1,img_c662480b-945c-4097-b97e-7dda3cc6fd2d.jpg,4,0.6078775
0,0,1,img_a0969601-e392-4bb7-8a88-53b63fd5876b.jpg,4,0.95150185
0,0,0,img_6dc6bef9-a84a-4015-872a-0e6358d1049c.jpg,0,0.8312362
0,0,0,img_47abf45f-aabb-4630-bd0e-42e26b7346c0.jpg,3,0.66668844
0,0,1,img_800362a7-9973-4b8a-9532-29f5bfff1a43.jpg,0,0.8790326
0,0,0,img_9cdb6f65-4bf0-4021-a1d4-feff42503a91.jpg,7,0.91283226
0,0,0,img_c297305f-2b95-479e-bb87-5862144fbc50.jpg,0,0.8958495
0,0,0,img_3111d69a-a3c8-4541-a0be-78777f983e8e.jpg,0,0.8848672
0,1,1,img_294c260c-5f9e-49e3-aeec-ca198556a974.jpg,1,0.9184871
0,0,1,img_0d33fae7-81ed-4c03-91e2-51faa12aa993.jpg,0,0.88780147
0,0,0,img_c27ec097-4d04-4818-87c8-70b0c41d83a2.jpg,7,0.90127563
0,0,0,img_59292394-9666-4edf-b3b7-2459d47db44b.jpg,7,0.74117833
0,0,0,img_91e13b17-2f86-4283-9d7c-341e42f59e4c.jpg,7,0.9199149
0,0,0,img_8e459185-f3ea-4351-8320-73a38aa96a3b.jpg,5,0.7532396
0,0,0,img_8687ac72-6cec-4c8b-aca7-04adb3bbf9ea.jpg,3,0.9048131
0,0,0,img_77e9215a-bac9-4845-9799-4e1925849da2.jpg,3,0.9107901
0,1,1,img_fab6bcbf-d343-41a3-ae28-2cca6f0e1148.jpg,7,0.87885153
0,0,1,img_7643d112-8fb4-4da1-9778-30b6b8243aa6.jpg,6,0.94130784
0,0,0,img_5fd9187a-5322-4d51-a16e-c26c79ccb427.jpg,4,0.74766123
0,1,0,img_e6c5ae4d-870c-4669-b584-6ed948258915.jpg,9,0.6755422
0,0,0,img_4f29880a-f78d-47d5-a28f-204ad31912fc.jpg,6,0.9624506
0,0,0,img_e6469dad-ea51-4a40-abfa-f1249503d296.jpg,3,0.70970327
0,0,0,img_9972030e-61fe-4cbc-b93f-48ff6fbe06f7.jpg,4,0.8202429
0,0,1,img_c328a396-48f8-402b-8b6f-a4a2a1bf9979.jpg,0,0.9222331
0,0,0,img_0c81c7b0-3cd9-489f-bff8-e414bc6a895c.jpg,0,0.87448776
0,0,1,img_5f661214-92c5-4c27-b739-d1eb25ed8f42.jpg,2,0.75143236
0,0,0,img_6e9f9a7f-f848-4131-a50b-7ddf318bc9de.jpg,0,0.9733227
0,0,0,img_e015c4f4-4d8c-4eef-8632-96aa63fc22a1.jpg,3,0.7319272
0,0,0,img_4e6d8677-dc77-42dc-a40d-1864681a3596.jpg,8,0.9095535
0,1,0,img_c4965a76-5b52-429c-a157-75ca98414770.jpg,5,0.7740363
0,0,0,img_ecfd8e16-17c3-4958-8692-69ace20ffd3c.jpg,3,0.80189514
0,0,1,img_30f75060-84b3-4675-9291-f13fd59e1260.jpg,2,0.68667775
0,1,0,img_26d67eb6-b35c-47e4-b3c7-38aa508cdd81.jpg,7,0.9241375
0,1,1,img_f89f5940-da15-4dce-9b49-6cb05513d9fc.jpg,7,0.80045843
0,0,0,img_124c0dc3-0f41-4ea7-8977-ea0f5174222c.jpg,5,0.8568614
0,1,0,img_02f7fdc6-1e62-4b75-91f8-bde57b1fbeb5.jpg,0,0.8506602
0,0,0,img_f1d6e96c-abcf-4b78-8c87-89120485c85e.jpg,4,0.8437643
0,1,0,img_eff8b2fb-8e13-4483-96fc-1dd1e12ba1d6.jpg,5,0.8350547
0,0,0,img_a714c1c0-c1c6-42e1-bdd9-d0e76fd85f5e.jpg,4,0.8991849
0,0,0,img_fa44565e-8aaa-46fc-952c-393d9353f5d2.jpg,8,0.6673876
0,0,1,img_ecddfdfe-22b5-475b-8b55-5e6db758cd81.jpg,4,0.7855961
0,0,0,img_1e9d1aa6-9e3f-4e36-95df-dfde802c779e.jpg,7,0.9222773
0,0,1,img_99e9897f-6321-4cbf-8679-7b680b31073d.jpg,1,0.875002
0,0,0,img_87e099c5-9027-40f5-bcd4-bcfd118418f4.jpg,3,0.881073
0,0,0,img_832d4bc2-d5ac-45e5-a390-82c519622188.jpg,0,0.858421
0,0,0,img_f93a4be7-7293-456a-add7-950857fa2958.jpg,7,0.75104344
0,0,0,img_1635397a-9e43-41f1-9656-4ef1c3389802.jpg,4,0.8712489
0,0,0,img_60448720-aca1-41c3-8154-937b16614b2b.jpg,8,0.804241
0,0,0,img_496fd999-1253-4373-97e6-94fe84778d70.jpg,3,0.7241023
0,1,1,img_d0ad014a-1b12-466f-9b54-68db0bb8b455.jpg,5,0.7461098
0,1,0,img_783b1a99-5c1f-4b1e-8d35-b92c6d39a871.jpg,4,0.7888735
0,0,1,img_c18c24d8-4b11-467c-ab96-7d3267d460be.jpg,2,0.7961315
0,0,0,img_b09a7ccc-74db-41a7-9007-67391a3446cc.jpg,0,0.92286044
0,0,1,img_93b801f4-ac8a-4f5c-90c4-f9af5e41ec80.jpg,6,0.8856479
0,0,0,img_6773c45c-9368-4265-8052-62158b065481.jpg,5,0.8410943
0,0,0,img_cff4ca28-1064-44c5-90c1-e862901ce7d9.jpg,4,0.821453
0,1,1,img_b7f956c5-3042-4b27-94f7-3176ebe7e580.jpg,9,0.7830063
0,0,1,img_ee4c26db-e122-4a0c-abf4-9bd985605d46.jpg,6,0.75484556
0,0,0,img_e08d2fb8-e773-4081-adac-69714b0313ce.jpg,0,0.7274809
0,0,0,img_62b5a84c-c0ae-43da-a35f-c8b73b0295e1.jpg,4,0.83026946
0,0,1,img_d9ea86bb-812c-4197-8cbf-5e22017e4c5a.jpg,0,0.68017375
0,1,0,img_233692a2-d4dc-4598-9f4c-f22f19ea6ff7.jpg,4,0.88730127
0,0,0,img_64d77b45-d850-4d6d-a3f9-8a116e839985.jpg,4,0.78134376
0,0,0,img_522ff318-66a7-40af-90ad-55eac2ea08d0.jpg,2,0.7980286
0,0,0,img_54117095-355c-4fe4-8fad-377101b604ad.jpg,2,0.806744
0,1,0,img_87209a59-1647-4e24-b011-07ec031ed6b5.jpg,0,0.8445199
0,1,1,img_cde5cf08-7b93-45fd-9089-1ed82f990f3d.jpg,8,0.84705746
0,0,1,img_12d0e9fb-c7cc-47dc-b29a-2f144c9d5dd3.jpg,4,0.92341596
0,0,0,img_45a0fe8f-f911-498c-af0b-1c1bd934058b.jpg,3,0.7891253
0,1,0,img_1764def8-dbce-4125-b778-ebe5c8d7c684.jpg,1,0.8904611
0,1,1,img_527b0eb9-f044-44d8-8f40-fb927fac5969.jpg,7,0.85317963
0,0,0,img_d6f639a1-925a-47d6-aee9-6463762a1895.jpg,3,0.94639015
0,0,0,img_a6f376fd-2367-4eb4-898c-2ae24a1a3fc1.jpg,3,0.7122026
0,0,0,img_07428542-ea07-4d75-82f5-7eb9e341579e.jpg,6,0.9310255
0,0,0,img_ec574f41-4fba-4c1b-bc7f-7e0eb8018ede.jpg,0,0.8870071
0,0,0,img_427ee74e-d24c-46e5-9112-61e3faf0e9f6.jpg,6,0.9286148
0,0,1,img_76d9b011-e687-4be5-86ac-22cfcb6e851b.jpg,2,0.9467095
0,0,0,img_9219b3ff-6ab1-4f51-beac-c8b8c82323d5.jpg,6,0.8440405
0,0,0,img_83870a9b-64fd-4346-8efa-10d06f29a49a.jpg,7,0.8340114
0,0,1,img_d516a762-9c3f-43d5-ac2d-754c91168914.jpg,6,0.917558
0,0,0,img_a5ac3ff2-fa06-493b-8358-35a316b21c8b.jpg,9,0.77599066
0,0,1,img_aab2fabe-9c22-440e-8ee8-619a41e7ac2c.jpg,0,0.8495183
0,1,0,img_f267629b-a8c1-47c3-8e30-57853ba61b13.jpg,1,0.79398584
0,0,0,img_5a3c6457-1b3e-4210-be45-11ca1b5bcde3.jpg,3,0.7139034
0,0,0,img_410da04b-05c6-4aad-8c7e-2842a838ef83.jpg,0,0.8351105
0,0,1,img_26fa38f6-521c-454f-9cdd-7336ebc98e43.jpg,4,0.8539796
0,0,0,img_c031da28-53d8-4ecf-a18f-0d65758db736.jpg,9,0.85586643
0,1,0,img_bc8d1813-a4cd-42dc-9917-b02c24fc1984.jpg,4,0.8622608
0,0,0,img_dab68da6-a35a-4396-a9aa-e42b7974a498.jpg,9,0.7449609
0,0,0,img_daa610f2-e3e6-4fa3-bc6e-ef70dda82718.jpg,5,0.84912264
0,0,1,img_7d0530bb-0dbf-42bf-90ff-e373328dca02.jpg,1,0.9065381
0,0,1,img_23f2211c-a34e-4d55-ae16-b728a99609dd.jpg,4,0.8919897
0,0,1,img_d6b05808-ac78-410a-852c-5b4a442ea3c1.jpg,7,0.7874399
0,0,0,img_bb710040-e7b6-4bfd-8d86-f0329fa75028.jpg,7,0.86912954
0,1,0,img_8f2d5328-26f2-4df3-905e-0432ebeaf23c.jpg,4,0.9097265
0,0,0,img_6f08467a-9a06-4490-9956-b63740dcbfe2.jpg,9,0.81062734
0,0,1,img_443c4e6b-12e4-4b5c-a965-3bb4cbcbfb3c.jpg,1,0.86069953
0,0,1,img_81ee8da3-be9d-4d20-95ed-f10452bae1f3.jpg,2,0.85663635
0,0,1,img_0a76b577-3b48-432e-84a2-90253bf72c9c.jpg,9,0.79742944
0,0,0,img_0f824fee-909c-4747-b963-4d20002e8969.jpg,3,0.73315173
0,0,0,img_f52495f2-8b45-41a0-9a98-76b38ad088e5.jpg,1,0.72860795
0,0,0,img_8e8d957c-acb4-4850-b097-c9ccf4a39650.jpg,0,0.7939259
0,0,0,img_5eb1c4de-7c8d-4dc3-8a20-b78f22c2614e.jpg,7,0.9588779
0,0,1,img_4b3e603d-ae5d-40bf-b3f4-869d83ba6a2b.jpg,7,0.8877295
0,0,0,img_cf23fea8-280d-491f-ab01-e2e8c9109f21.jpg,4,0.85590494
0,0,0,img_df66fe12-cb52-4262-9907-13cc810dcb2b.jpg,6,0.69611293
0,0,0,img_0ee32eb4-05bc-4be8-956b-19f1ff2d3632.jpg,8,0.6877834
0,0,0,img_c545f358-4f9a-4c85-98f0-29d32cdc78af.jpg,5,0.92273366
0,1,0,img_b513a48f-0d2a-461c-833a-cb07911c5daa.jpg,7,0.840398
0,1,1,img_0592c9b3-f973-480c-a866-9b039a84d745.jpg,3,0.6552157
0,0,1,img_b091417f-cd21-4361-a567-3798b6d240ba.jpg,1,0.90116423
0,0,0,img_98840eb3-bc9c-4b61-b19a-f669109a1b17.jpg,2,0.8982279
0,0,1,img_31fb4e51-483c-4e55-9c3b-88021f112cc3.jpg,7,0.5856964
0,0,1,img_19988d5f-f3a8-4400-860a-89934d6c53e4.jpg,2,0.7672073
0,0,0,img_3e3c9b0d-727a-4241-9935-19b278f971b5.jpg,7,0.7211154
0,1,0,img_7ff2a949-b017-4450-8bd7-ed2128685b61.jpg,3,0.8488609
0,0,0,img_192eaad5-9b17-49a5-b544-497303360380.jpg,6,0.7813428
0,0,0,img_8b217613-b3c8-4d2a-9211-ed2f1ffa5b05.jpg,9,0.74847466
0,0,0,img_a8c650c5-bad0-40f1-a6a4-168c156f4cfb.jpg,8,0.5093799
0,0,0,img_9c3557d8-ccd9-4adb-ad5c-4fc4c2f4dd87.jpg,6,0.86013806
0,1,0,img_07520b26-1446-4484-a73b-beb66f8bdbcd.jpg,2,0.7954985
0,0,0,img_c620a699-8b46-4fe8-ba04-accabcf8e220.jpg,0,0.776205
0,0,1,img_601cbaf3-0b78-4fa7-bf5d-fdbeb85ad88e.jpg,4,0.89985305
0,0,0,img_b0d1ddee-77b0-4a83-9e3f-7933807f363e.jpg,1,0.70037067
0,0,1,img_8e24d1b4-d1e6-4732-b2c2-2f8d6ca0951d.jpg,0,0.748753
0,1,0,img_25727c7a-d3ce-414e-a18a-2cbfd0149a27.jpg,7,0.8011963
0,0,0,img_324bdbcd-63ec-4c31-b273-57e26f32c576.jpg,7,0.82502633
0,0,0,img_b499a952-6eff-4891-9d83-35cf358aee9c.jpg,0,0.862387
0,0,0,img_d2036589-5421-42ca-bbf6-c73c40753d5a.jpg,0,0.7903386
0,0,0,img_515cc62e-92e8-4f68-9933-56ce97fa8ff0.jpg,9,0.9190071
0,0,0,img_1ac0c9c9-ff96-4866-9401-bc0bb3f383cd.jpg,0,0.76585954
0,0,0,img_b58a4f3f-35ce-4cd6-9960-31b4f2ee70ac.jpg,6,0.7232985
0,0,0,img_9b46fc52-9790-4647-897c-0331a3394c40.jpg,0,0.9360129
0,1,0,img_50c85140-b411-4f54-8f3e-ae8e55734aa8.jpg,6,0.9514948
0,0,0,img_79ca5287-aebb-41b3-9dce-8e4f41911df0.jpg,5,0.79528224
0,0,0,img_e2cec208-fd70-454a-b886-f25759f4763a.jpg,1,0.86645824
0,0,0,img_391bef56-bfe0-4f73-8549-bc62ab0d5069.jpg,9,0.885042
0,0,0,img_ce1e8e96-b15a-488b-bd7e-b3f918ad78df.jpg,9,0.8142206
0,1,0,img_a3d0d26a-7ce2-4ab7-aa6e-77d3aff7b2a8.jpg,5,0.77218544
0,0,0,img_d82b6a97-f155-45e6-9a50-8beba6e0ec63.jpg,2,0.7615824
0,0,1,img_8fc77b7e-69b8-4632-b73a-dba3f4d6a06a.jpg,0,0.81834936
0,0,1,img_770d5ffb-8b9b-404c-93ca-d18c24c9b798.jpg,7,0.60617954
0,0,0,img_0fb176ec-ef2a-46c8-80a3-521381efae1f.jpg,2,0.79764545
0,0,0,img_f6f5f176-5c9d-400a-9537-f2bf1ce7234f.jpg,0,0.8736718
0,1,1,img_57175574-fcb9-4367-93fd-09c8ac810cea.jpg,6,0.9233813
0,0,0,img_00364230-4d8c-4f80-8a79-d091221d5f19.jpg,4,0.81577647
0,0,0,img_4c6e505c-2b58-4dd4-819a-00ca8df8b353.jpg,9,0.8939058
0,0,0,img_bb9e1b12-669f-4b37-bc8f-9c57304a6572.jpg,4,0.8747547
0,0,0,img_315aca42-0510-41a6-b347-eeddd288d926.jpg,7,0.8630735
0,0,1,img_dbc5fe8d-5de6-4cab-bda9-dbc2e2503a4b.jpg,9,0.5820404
0,0,0,img_56fb3ff0-5e50-42aa-9e10-15a7acc31bf3.jpg,7,0.94759
0,0,0,img_39acedb9-dbb6-4e3c-85ec-3d6273dbc1e1.jpg,4,0.82109606
0,0,1,img_56e35f2b-11ad-4992-abe0-cce9fa1e7d7f.jpg,8,0.837558
0,0,0,img_69dc5c89-b317-4614-82d3-c8f1cee5748d.jpg,0,0.8470828
0,0,0,img_bcb3c6bf-b41c-4f1d-8967-ae045c12c472.jpg,4,0.80703914
0,1,0,img_93d56a97-fd78-48e4-8140-c1598bcba255.jpg,4,0.7948513
0,0,0,img_4757d984-4d89-4ebf-9f20-becca3443a4d.jpg,3,0.855107
0,0,0,img_3ee1120c-97eb-4557-92d4-7526fdd35590.jpg,4,0.8472293
0,0,1,img_13df6665-c82a-4197-97a4-f3c35bc888b0.jpg,6,0.7742937
0,0,0,img_b70e8c24-ff4c-4ebf-9bac-9a0f17315c51.jpg,4,0.7443702
0,0,1,img_ff067f14-ba00-4dad-bd9f-5b1b6426723f.jpg,9,0.8168737
0,1,0,img_6c93c9ff-62ef-4609-95c3-6969fc39a017.jpg,4,0.784456
0,0,1,img_f99e685b-8f8e-4f8b-9b57-530a910d84e2.jpg,8,0.7978083
0,0,0,img_02785a9f-e697-4ef9-96e0-b9491a93a908.jpg,3,0.70083123
0,0,0,img_9a287b4b-dea2-4baf-815f-2bd1673617c9.jpg,2,0.6994507
0,0,1,img_b9c19b0d-c797-4ed5-a45f-5e641fee8c50.jpg,1,0.8280611
0,0,1,img_6ffa9597-f60a-4a41-ae91-fb6a5bdbcd68.jpg,8,0.7879077
0,0,0,img_a34a6ec0-c5d1-4f1f-83f2-e71ae6248550.jpg,7,0.9270113
0,0,0,img_a5532083-0122-4570-9b0f-8d7b62c18c7b.jpg,4,0.6632384
0,0,0,img_a72d5243-3b00-4ece-acf2-ba369e69a24d.jpg,0,0.81551874
0,1,0,img_991b9910-8bb2-4a3d-a7a7-85c680b2f638.jpg,6,0.9170539
0,0,0,img_e01f4d74-7d05-4cab-b304-4bc7e0438c79.jpg,3,0.94656897
0,0,0,img_be07e850-aa91-420e-a080-017a57e80a4e.jpg,3,0.8720916
0,0,1,img_d42a3185-63db-4f68-9b93-8d816eae776d.jpg,4,0.71932554
0,0,0,img_b0b9acab-08ba-4bb2-a3ff-1e67e8167a9e.jpg,1,0.9246057
0,0,0,img_546ec829-a723-4982-8f45-8041fc2533ba.jpg,1,0.8643627
0,0,1,img_6f446f6f-6575-48ae-b68c-c62d23ff719a.jpg,0,0.7650121
0,1,1,img_ed877586-d093-4b37-a22e-653d25c2a960.jpg,1,0.7958115
0,1,1,img_fa259bec-6828-4477-a1df-2aab6759bd6f.jpg,6,0.86711895
0,0,1,img_6180e392-905e-440b-8587-d71777be104a.jpg,6,0.8133494
0,0,0,img_0c87c9ad-5e95-4cfb-bc26-c167250b6217.jpg,6,0.8822098
0,0,1,img_e4ec207d-44f6-4bf3-bed8-643e12525af7.jpg,2,0.7814199
0,0,1,img_6a5b3655-3c83-400b-87e2-6b94e78312d4.jpg,7,0.9591792
0,0,1,img_d7269201-bcbf-480a-8027-54c44f64a51e.jpg,4,0.8377783
0,0,0,img_9ee7824a-9bcc-47c4-bc1a-6e2c79e44d93.jpg,3,0.96127623
0,0,0,img_a9fa4287-950b-4a47-826f-6d8ed390b856.jpg,3,0.7457809
0,1,0,img_a8a80259-dc96-4c2c-93e5-644a541b183b.jpg,3,0.65934783
0,0,0,img_f26e01a6-6e3f-466e-8357-520b56522dc0.jpg,6,0.868748
0,0,1,img_348bce31-2e97-4d1c-b699-24bc0bdfa444.jpg,1,0.7491313
0,0,0,img_ae2172f7-48b4-4c92-9ea6-b926598eb8e4.jpg,3,0.75332826
0,0,1,img_78dd1f0a-fb64-4560-90a6-a0bcfe36497e.jpg,6,0.9570282
0,0,1,img_7868d5ea-c642-48c0-9f80-4fd327af78fc.jpg,0,0.7914079
0,0,1,img_572aa63a-f029-4288-bf72-9d72a83c43b7.jpg,8,0.8654518
0,0,0,img_c03a075d-8e10-433f-87ef-dadc024cbd2e.jpg,0,0.705263
0,0,1,img_59aa686c-266a-4722-99b0-e28de445e6d4.jpg,3,0.84640634
0,0,0,img_034035c1-240e-41af-ae7d-e94c5cbd7459.jpg,1,0.6946429
0,0,0,img_37a33e78-78f0-4433-a6f8-30f0fd1db91f.jpg,0,0.7580539
0,0,0,img_e3c96a93-ccbf-42e7-a372-50f96126d610.jpg,3,0.7096942
0,0,1,img_073070dd-cfce-4c0e-b673-8a2afbbe04ae.jpg,1,0.8693878
0,0,1,img_54feb7f7-f2f2-4183-aeca-6d466afa1312.jpg,8,0.6785669
0,0,0,img_726b4e98-0921-4c01-85ca-3004f489e4b0.jpg,5,0.91671455
0,1,1,img_41491f96-394f-464e-abe9-8b056692458b.jpg,8,0.95146525
0,1,0,img_ea630a02-c464-40a1-8b99-7db3a5f5798a.jpg,7,0.81291276
0,1,0,img_6f8e9e7f-5085-4c8a-9dee-666df66658c5.jpg,4,0.8261735
0,0,0,img_e8ace86b-f040-4665-b94a-033c1ae45b50.jpg,5,0.79242647
0,0,0,img_6d02c191-c282-4e97-b8c5-fa3eee1e0ca8.jpg,3,0.86121064
0,1,0,img_61287645-f7ba-486f-8a5a-ff1c26d9c69a.jpg,5,0.63950354
0,0,1,img_285d9d78-b4f6-43f2-82e6-a27b024f5073.jpg,6,0.71737814
0,0,0,img_0b5ea235-a5f7-4eeb-bde2-4f13e6acf35b.jpg,2,0.9723939
0,0,1,img_2c1af605-228c-4475-891d-393e63635dc1.jpg,4,0.9556157
0,0,0,img_e0457109-6680-485a-b0c7-cb6e874cfe1f.jpg,7,0.86583436
0,0,0,img_c23f0e71-fa51-4b24-9885-1165ed30a470.jpg,7,0.7719653
0,0,1,img_9b92aafb-39d1-4766-9ef1-743d2d064b26.jpg,3,0.83426964
0,0,0,img_d8d531c1-2f10-4b64-a937-58aa94281ae6.jpg,7,0.9367925
0,0,1,img_6a7215f7-1914-49b0-8254-a7c237902600.jpg,7,0.84227216
0,1,1,img_5893d9b6-7209-4168-9a2d-a9714eed1df2.jpg,2,0.80118734
0,0,0,img_5b3bd1f7-c174-4391-8eee-9d0ad5470cd8.jpg,7,0.77518374
0,0,0,img_6161d977-e4af-4f28-bf02-8b9ea4a02940.jpg,7,0.8429947
0,0,0,img_4ea1e6cd-2d19-4a4a-bcda-746b2aefe2cb.jpg,9,0.91638935
0,0,1,img_c5635284-1d8b-45d4-b8b5-4a2bd3872c49.jpg,2,0.7328125
0,0,0,img_cfda2785-4248-4a26-bc02-7fc1b2d5b024.jpg,0,0.7656857
0,1,0,img_f129fbf3-8594-4aa5-9b85-5f0d3092c4fb.jpg,8,0.87263024
0,0,0,img_a219f349-6842-40ca-945c-a4ea99ec57f0.jpg,3,0.65781415
0,0,1,img_099e5b73-ec1d-41f8-872b-f3f2f9e9450d.jpg,7,0.8091253
0,0,1,img_56384544-e5c0-4d25-b345-e2b7ee97b15e.jpg,4,0.9067297
0,0,0,img_7a0bfce1-db4f-4a97-ac68-f49e4e61dd38.jpg,0,0.83531857
0,0,0,img_25bc4279-3d28-4a9e-a37e-bc5067012de8.jpg,5,0.8462946
0,1,0,img_4c0b5cec-2cdf-4165-88fd-ac62f02eb4e5.jpg,7,0.6943654
0,0,0,img_05d5c1bb-8ed8-48ff-a076-d27175efdd99.jpg,8,0.8480431
0,0,0,img_ff901eb7-e98f-4246-b856-cedb134dfe72.jpg,3,0.9554577
0,1,1,img_d2073173-4ab1-4a18-a65a-95f7611048bd.jpg,8,0.7856833
0,1,1,img_fa204a50-7e1f-4dc1-990a-78bc49f0fd2a.jpg,3,0.93586653
0,0,0,img_a6eaeaed-153c-4142-a459-231d2c78e39a.jpg,3,0.5965567
0,1,0,img_107c46c4-efa7-44ee-9b55-564923e0f619.jpg,3,0.9171647
0,1,0,img_d27135d2-6dc9-48d3-9f91-dafdf99075f7.jpg,2,0.86550206
0,1,0,img_fbbcdbb5-f797-4ad7-bbea-1c4f8fd64be0.jpg,9,0.83173543
0,0,1,img_67330626-69e3-4d6a-a675-4313bfb518f6.jpg,8,0.6364619
0,0,1,img_3b473398-fc28-45a9-b0f0-f72842d97559.jpg,8,0.8634676
0,0,0,img_3f4de48d-bd1e-499b-bd9f-a0c52cb9b032.jpg,3,0.82664186
0,0,0,img_7284e40a-0971-4fe3-8b39-49d55d049970.jpg,3,0.5216419
0,0,1,img_806f70b1-f6a0-4e95-9adc-354a4705db37.jpg,8,0.9072731
0,1,0,img_c7801e7d-4e60-49fe-8a80-b4d294ecea3e.jpg,4,0.93777657
0,0,1,img_df4dbb91-d6bc-4c98-96b4-0560d1e339fc.jpg,8,0.9394428
0,0,0,img_0c10e658-0d43-4392-8dcc-25b6b769e2b8.jpg,8,0.80564725
0,0,0,img_97849f5b-5b95-4315-a6c1-67d70b601600.jpg,0,0.7546599
0,0,0,img_0a11c3b7-ea8a-4b62-acfe-e8c34246d007.jpg,4,0.86152774
0,0,1,img_8b6d8bf9-fe06-40cb-91d5-593f2ec03c21.jpg,8,0.67074716
0,0,0,img_6adc673f-a6ff-4975-8257-6dc5c5cf6104.jpg,9,0.8837943
0,0,0,img_08458521-e5e8-4fae-ac09-751b76aa2580.jpg,3,0.7709966
0,0,1,img_0fd3b288-55f2-4fb5-bf0f-f101d7cb6865.jpg,5,0.87709206
0,0,0,img_2a686146-5c70-4ca7-a4e0-e654959aa5db.jpg,0,0.74466115
0,0,1,img_a2daf4c0-780e-4c82-8895-d7ec0a0ca9df.jpg,7,0.6083658
0,0,0,img_f759ad7a-7ce4-4a2f-865a-57de75d1f7aa.jpg,2,0.6928512
0,0,0,img_42cf7a16-009a-430c-8a95-09d6ba2ca408.jpg,6,0.7796079
0,0,1,img_5b5c1c3b-9410-48da-8989-e8e3b7dd2afb.jpg,4,0.89604646
0,1,1,img_f8c1a0a4-70f7-4d08-ad73-58bf56f56552.jpg,9,0.86973417
0,1,0,img_becc5c17-1a42-4456-928f-2c76b4ac85e2.jpg,9,0.7579513
0,0,1,img_c4258185-68fd-404c-b2ee-851ce0a75c6b.jpg,4,0.7441491
0,0,0,img_35c680ac-62df-4414-90de-c157a1651fb4.jpg,3,0.90807724
0,1,1,img_e976ebf0-7bb7-409f-a1f1-b9f9e6e960dd.jpg,0,0.85372543
0,0,0,img_527e7b06-76be-419d-a27b-b221f6db6772.jpg,3,0.7091389
0,0,1,img_ee207259-e57c-4206-9d71-ab5b154293a4.jpg,4,0.7054795
0,0,0,img_df68beeb-dfa4-4b40-aa3a-a4844c910765.jpg,7,0.75454885
0,0,0,img_a0348963-1a57-4c5b-a5b9-e4fafc3f3a1d.jpg,0,0.8127224
0,1,1,img_2472854d-a546-4b19-9f98-81bcba3eda8f.jpg,0,0.90969914
0,0,0,img_640a8a48-b0df-48ef-8f9f-ddfab3d14a2e.jpg,7,0.86551
0,0,1,img_a04a198f-ee88-4248-8e4a-6490c7bae3d9.jpg,3,0.8877567
0,1,1,img_df39491f-8570-4221-815d-402c657a36eb.jpg,2,0.89595747
0,0,0,img_245ad94a-06b2-4192-8152-c30938fd6d6a.jpg,4,0.8184107
0,0,0,img_8f2fe841-9183-4386-b260-9fc1ad2e6353.jpg,5,0.9298824
0,0,0,img_9ee96522-81c0-4e44-ba67-619a6646e615.jpg,0,0.85148305
0,1,0,img_11b0c6bf-884c-438f-96c7-dd08932a8003.jpg,9,0.7477689
0,0,1,img_bbb135ad-87a0-49d4-9e4f-84c46f714598.jpg,4,0.9026903
0,0,1,img_13e9dd5e-9f12-43b0-939e-29bcbdf6a09b.jpg,2,0.84912384
0,0,0,img_2825f567-e9c3-41d0-9f4c-c5e921d678ca.jpg,0,0.91745484
0,0,0,img_eb6d8a1a-05de-4e0c-8fdc-026bf8131461.jpg,8,0.91057587
0,0,0,img_51bcd6f8-4625-4418-8f6c-d9f7043af88b.jpg,6,0.86046857
0,0,0,img_8b726102-3387-4e0c-8d83-5b90d8318e4f.jpg,7,0.7079133
0,0,1,img_f2354608-55ca-4fda-a93b-a9a7d33dfd19.jpg,7,0.81989795
0,0,0,img_1ed582b3-cce2-47ce-a8c2-18e450393564.jpg,3,0.71384096
0,0,1,img_7950dbd5-64be-438c-aa97-980b70769d9a.jpg,1,0.84068763
0,0,0,img_c7957f53-bc24-4215-952d-9c3fd4d38053.jpg,9,0.77788067
0,1,0,img_720d7c74-e2d1-455c-b811-241e5c84f4fd.jpg,1,0.66985
0,0,1,img_075cab2e-e3bc-4da9-a34f-d1d26bcd0318.jpg,0,0.8684009
0,0,0,img_7ec82c1c-2318-4448-96d1-4fa100cf1bf7.jpg,0,0.83419
0,0,1,img_ea6f1b62-040e-4250-bf4e-31fdbcf67767.jpg,5,0.7242452
0,0,1,img_66dd18f5-572b-43c6-b430-961f6c61fff7.jpg,8,0.86509275
0,0,0,img_cbce5723-2619-4d06-9524-54bbbb210de1.jpg,7,0.8796762
0,0,0,img_89785de0-bdd9-4cc8-a777-34f4b3038d26.jpg,5,0.91447973
0,0,1,img_e777e767-536b-441a-9347-f0a337460d0a.jpg,8,0.82749957
