small_loss_estimate_clean,confidence_estimate_clean,gmm_estimate_clean,Image Name,Label,confidence_score
0,0,1,img_42a7ab9c-7024-4c1d-9437-83035326a1d7.jpg,1,0.7242716
0,0,1,img_54911ba3-bce6-4b60-b7d0-6e5105ca5660.jpg,0,0.6794305
0,0,1,img_5e0399bf-c7d5-4bc9-86b7-cf0194579b96.jpg,3,0.6730067
1,0,1,img_eb921e31-52aa-4ff3-b8c4-31ddcb924c19.jpg,2,0.7723564
0,0,0,img_bc99c32d-f6f3-4d42-8530-850c427215ab.jpg,4,0.71195483
0,0,0,img_cc601fdb-8af7-4c1b-864a-6e797291c1b8.jpg,8,0.658955
1,0,1,img_5ec709a5-06a8-45a6-9284-708250bed133.jpg,6,0.7677102
0,0,0,img_5dfa9716-8db5-4897-aa9e-b14a981edd8c.jpg,4,0.78318906
1,0,1,img_98a71c9a-1efe-4db4-a9e5-0b0185c32fa4.jpg,3,0.6115409
1,0,0,img_4cbe3153-be27-4d78-9363-985a8aadf091.jpg,3,0.87398607
1,0,0,img_d1848882-1487-4fb7-9789-57f7aeeeb5f4.jpg,6,0.88517123
0,0,0,img_8c41c1df-f0fa-4479-8dd9-1a69b873df3c.jpg,7,0.7764693
0,0,0,img_2413e222-3b0a-431d-be66-1b2ee651b73c.jpg,9,0.848053
0,0,1,img_2f076039-fc50-48ee-9554-679dcf6c40ab.jpg,1,0.72288525
0,0,0,img_8b99c5a3-ccf0-40c7-b531-62868e249aae.jpg,8,0.865919
0,0,0,img_a8685039-00f2-4186-bd98-52bbf83c236e.jpg,8,0.636604
1,0,1,img_5d06a50b-4d6c-46c6-a671-16a3255696b5.jpg,2,0.7976383
0,0,0,img_f4ea640a-45dc-4480-b586-e6f28565ec86.jpg,0,0.85010564
0,0,0,img_9ba4b5ac-1e2c-48c6-b9d4-4a307899673d.jpg,4,0.78046113
0,0,0,img_04ce1e20-2edf-4dbf-812a-dfe7a6a995dd.jpg,4,0.7048758
0,0,0,img_4ed14834-0c1f-4d48-952c-7b4e89a3e4a0.jpg,3,0.57482874
1,0,1,img_4557abad-71a5-4124-9a3d-154233e2dc9a.jpg,0,0.7749519
1,0,0,img_976229e6-3d7e-43da-84b7-276c27ec2c64.jpg,5,0.69239104
0,0,1,img_01058a90-ac62-4fd4-b326-1ee265d5e114.jpg,8,0.63948435
0,0,0,img_f8fba408-8799-436f-b74f-1d463ef2f750.jpg,9,0.7359757
0,0,0,img_5fd9fcb0-3edc-4dd2-a8d3-5df3dd757285.jpg,2,0.8120632
0,0,1,img_0bf1f80c-31d7-441f-860b-f26ae6bab9a8.jpg,6,0.7567484
1,0,0,img_39f19dd5-db26-42c1-98fc-56c62052a021.jpg,5,0.6517754
0,0,0,img_18385bd6-4189-43c5-9dc2-8b78c932a461.jpg,7,0.9162545
0,0,0,img_16016d9d-146b-479b-bb35-5976e1978784.jpg,7,0.7636321
0,0,0,img_3f9e9a2c-b639-4880-a191-a7d411eeba16.jpg,2,0.88339216
0,0,0,img_c2d4ade1-29d3-403c-9799-fd950949eeb5.jpg,1,0.5572101
0,0,0,img_eac476ca-01d7-4c3c-8132-5cfddbf65ae3.jpg,8,0.7036416
0,0,0,img_95c9a4f7-a45c-471f-9fff-212be054548f.jpg,7,0.55809724
0,0,0,img_e4f6b565-5c9f-4c1a-8de5-4e0235a27c56.jpg,4,0.58569807
1,0,0,img_3acf5606-bd7b-4e98-bce9-3feb08d588fb.jpg,4,0.774268
0,0,1,img_4bda1266-74cf-4f07-80ab-deb2e75365ac.jpg,1,0.610408
1,0,1,img_234e58fb-3935-428a-9b94-d38952fc78c7.jpg,3,0.88377964
0,0,0,img_7b4ab56e-ea45-4338-bc89-483f9960dbc4.jpg,8,0.8069247
0,0,0,img_e6c88597-5ffc-4fad-a4f3-f4fbf7c54c26.jpg,6,0.88395834
1,0,0,img_9da6191b-a53e-4f24-90f0-9c05dd432cd3.jpg,4,0.53957003
0,0,0,img_3e043aa9-212f-438d-b09b-ab915fd93851.jpg,3,0.6338355
0,0,0,img_aac588ba-4e3e-4541-b2ac-b03199450abb.jpg,3,0.7680486
0,0,0,img_267e12fc-df7d-410a-9c98-150468bfe033.jpg,6,0.83968675
0,0,1,img_025124f6-79cb-4648-a2e2-8fcafafc49f6.jpg,4,0.71018946
1,0,0,img_be4cde0f-1190-44ea-9f94-b5a8b2c1cb95.jpg,8,0.8662697
0,0,1,img_62ecba1b-9a32-44c2-986f-737e5e759307.jpg,8,0.821782
0,0,1,img_f65285a9-c765-4623-ac9b-8357cd3c50ae.jpg,7,0.7467819
0,0,1,img_7a60c2d1-4186-4ec0-9643-3959b1daf169.jpg,9,0.81647396
0,0,0,img_00bfa748-aeaf-4e78-b772-f8547ec3e38b.jpg,3,0.5825
0,0,0,img_3bce1f1a-fa6c-40cb-9a6e-7ac580cc63e7.jpg,8,0.8966532
1,0,1,img_4eb8aad6-349a-42e6-aaa1-a743ee805d84.jpg,9,0.85931957
0,0,1,img_9f1c0c57-d937-422f-9638-79d00cfa3c09.jpg,8,0.74377936
0,0,1,img_d2ba2152-6f04-4370-801a-212db979b1fd.jpg,5,0.5927399
1,0,0,img_93aa60cd-7467-4e45-8f95-53830a3049fe.jpg,0,0.6088417
0,0,0,img_cd100c2a-25b1-4a5e-92ae-1f8b26218f3a.jpg,0,0.6661565
0,0,0,img_4fa70b6a-0510-42cb-8be7-124fe725fdf4.jpg,2,0.7509404
0,0,0,img_3cc123cb-6c58-4c68-b9e0-c4dc3a10c55b.jpg,7,0.7945119
0,0,0,img_509ec1cb-40d8-4ca2-809d-755e22cf8de9.jpg,9,0.9232146
1,0,1,img_d8866f92-df55-4490-ab5e-3759d71fcf16.jpg,4,0.8574578
0,0,1,img_9d2aca3d-1b3e-4b8f-a247-67f512e631b2.jpg,8,0.81324327
1,0,1,img_8696c25d-076d-4052-b275-6964f550d71e.jpg,7,0.81729233
1,0,1,img_24ead722-5c4b-4be8-a911-657860af5e44.jpg,8,0.7359921
0,0,1,img_106e7f2c-b400-48db-8fec-a29fa1dbc611.jpg,3,0.64440644
0,0,0,img_c3584784-6139-4ab1-b3db-3aa232b993ce.jpg,2,0.6671375
0,0,1,img_5e889163-0de6-44e8-9600-ff8825a02be0.jpg,0,0.7970387
1,0,1,img_5197fb3e-56f6-4962-905c-3e5792633fd6.jpg,0,0.7471934
1,0,0,img_4ac17c06-1954-4495-8a0d-3db62ba8e6dd.jpg,3,0.6741034
0,0,0,img_d6020c26-574d-43e5-8f73-b96c16e26b7c.jpg,9,0.85864246
0,0,1,img_92c52027-a5fa-4b78-a908-f4bccdf703dd.jpg,3,0.6084613
1,0,0,img_ce0d8ec2-9964-4586-840d-be4dd3390793.jpg,9,0.84279126
1,0,1,img_1b8e6839-5619-42b3-aafa-ceeeb65875d3.jpg,1,0.73502743
1,0,0,img_a75fc211-a27e-48b0-89dd-4c4b767a81b1.jpg,4,0.6391513
1,0,0,img_4c1552f1-fb29-45e7-89b4-557ba77027df.jpg,9,0.71185136
1,0,0,img_bcf7dc2b-6eea-4fa2-ae62-708dbd6608d4.jpg,3,0.8506311
0,0,1,img_da1a32f0-569b-4816-8a2f-ddfd6c237410.jpg,0,0.5869577
0,0,0,img_4496ac03-7c64-474b-a2ab-73785e139b91.jpg,9,0.7964101
0,0,0,img_e54d3570-cfcd-4879-8885-9627be81e94f.jpg,8,0.78077424
1,0,0,img_dc170023-5ea5-496b-8796-0c9670bd1f40.jpg,0,0.7262631
0,0,1,img_aa46a67b-265c-48e7-8250-e10eb4049a0c.jpg,4,0.6102377
1,0,0,img_8a1206be-2d18-4350-80b5-1cf6329655d0.jpg,0,0.7609449
1,0,1,img_8994c8a5-7c2e-4521-a661-2d04f748e9c4.jpg,9,0.8856884
0,0,1,img_3cfd2254-af38-4461-a777-e881e5ac4a99.jpg,8,0.63815165
1,0,0,img_44f09933-b0ae-4d6b-a565-d4f4b077edee.jpg,5,0.62948626
0,0,0,img_2292ac6b-a56b-4d98-82ab-8f6bbbbeff0f.jpg,0,0.8036474
0,0,1,img_597db082-4cc9-4f15-bbb2-f42d592e2651.jpg,3,0.63799334
1,0,0,img_80d69829-7251-4c89-a047-e67169adce51.jpg,1,0.5700084
0,0,1,img_734bec8c-9c64-4f2e-bf80-2960c78ff8bd.jpg,0,0.6503948
0,0,0,img_6e30198f-8e7c-4ee8-9b26-ab85a32cd203.jpg,6,0.6179787
1,0,0,img_197ab4c6-b6d1-4c13-9f4c-f20858067950.jpg,3,0.74866956
1,0,0,img_e2653777-5967-4b5d-806e-58a576300e83.jpg,4,0.71894723
0,0,1,img_0bfc9d38-cb9e-4a95-96fd-33e625ef42ba.jpg,6,0.89400846
0,0,1,img_d3b30ff6-a674-4988-a73f-7186fc1d55bd.jpg,9,0.879989
0,0,0,img_2b5aef88-e5c3-4cef-bbfb-2a482d8a32fd.jpg,7,0.90097153
1,0,1,img_2290e44c-2323-48dd-bd95-a3468ef2404a.jpg,5,0.7072918
0,0,1,img_1176a963-6b81-4ee0-b877-8b375c21e557.jpg,7,0.7906085
0,0,0,img_24be7633-0a83-447d-930a-fc2578985823.jpg,0,0.774382
1,0,1,img_c5649663-3ef1-4a5e-bb67-04eed8a38f9e.jpg,8,0.8209634
1,0,0,img_85dfec5a-c8f1-46e9-bc80-e297e3c0b21e.jpg,0,0.7820825
0,0,0,img_5df27818-363a-408a-a136-9a1432cd987a.jpg,7,0.6002308
1,0,1,img_5f2b540d-7a16-4bcd-8109-683b4ab9aa9f.jpg,6,0.8310766
0,0,0,img_b1e588c2-59fd-4054-8415-dad7f5f82618.jpg,8,0.691268
0,0,1,img_050908d6-e671-408f-9c58-d101bda11474.jpg,8,0.6079849
0,0,1,img_6a187504-45cf-46ad-ae78-160472ff711c.jpg,4,0.7584454
0,0,1,img_d48769f8-27ef-498c-8991-e248c81e8bc2.jpg,1,0.560093
1,0,1,img_0913d772-e5b4-400d-ae20-7a1c6d3f1759.jpg,0,0.7244047
0,0,0,img_4476a0cb-e512-4598-b76b-74e339f42462.jpg,1,0.69393164
0,0,0,img_f014adcc-32f2-4f27-ab3c-988f82b3a071.jpg,0,0.8160831
0,0,0,img_98cf0ce8-0f8d-462a-8aec-bf0c294051eb.jpg,4,0.6535234
1,0,0,img_bb06ca52-186c-43dc-88c5-23d55d405078.jpg,3,0.87822545
0,0,0,img_337f2205-c015-4e81-a002-ddb6936248c3.jpg,5,0.7350381
1,0,1,img_0b29bd00-e644-4c68-b900-2aa165c6f575.jpg,3,0.6059688
0,0,0,img_43eb913c-1a21-48d7-927e-c9a02f4e7261.jpg,7,0.7817453
0,0,0,img_f8287f70-34b4-4a76-8ba0-e871b0f17cbd.jpg,7,0.86425894
1,0,0,img_7537e59e-8546-4632-b697-0731168535d9.jpg,8,0.8139663
0,0,1,img_d9562a19-0901-4317-8caa-7cf77008a4cb.jpg,5,0.68829834
0,0,0,img_dbecd254-9007-434a-901b-6b6a5650c440.jpg,6,0.7422659
0,0,0,img_990c7c5d-54c9-43ca-a88a-e8a64c8c85a6.jpg,4,0.8432493
1,0,0,img_0af01fee-5281-4ce5-ad90-ef2c7e2b96de.jpg,9,0.78811866
1,0,1,img_92892a26-a050-4192-95da-14c117e02c5e.jpg,3,0.7246745
0,0,0,img_aae02a3f-9cf6-4c32-891d-947601fd1099.jpg,0,0.6019765
0,0,0,img_b1f2c958-0005-4814-adb7-bde17c9525de.jpg,4,0.6196002
0,0,0,img_cc8f56aa-e762-4a7f-8d5e-692ae81c1ad2.jpg,4,0.6949445
0,0,1,img_80ac2389-ad8e-4917-83f2-28d8e4a78116.jpg,9,0.6541385
0,0,0,img_5517ae0d-d234-471b-bf7f-d1c95de0446d.jpg,3,0.8936399
1,0,0,img_5c172a8a-d0a8-4007-b569-602fd25ce2cb.jpg,7,0.7303977
0,0,1,img_d639ce45-b65f-4f9b-898e-2a6f1d8faa12.jpg,0,0.6284129
0,0,0,img_32910dc8-663c-454e-9c38-0fe80e9a4c6e.jpg,9,0.7322106
0,0,0,img_cfd4ceac-e7b3-4312-a7f2-a541e9c23e19.jpg,6,0.83658874
1,0,1,img_11fe7d00-fe3f-4eab-bda8-aaa637960741.jpg,1,0.6709373
0,0,0,img_316b1b47-70f7-4d89-9d0a-62deda04c879.jpg,0,0.7612901
0,0,1,img_f90f5d7d-c724-449e-b56e-b619997bc12a.jpg,9,0.8197508
0,0,1,img_6bad36a8-0c35-4ece-806b-771552116fe0.jpg,3,0.60722363
0,0,0,img_85b247ae-9294-4611-86d6-a4e68832a7cd.jpg,4,0.67445415
1,0,0,img_edcae5e4-5859-4150-b169-acc0c49c86d5.jpg,2,0.85721695
0,0,0,img_ba6d41aa-744c-4381-b3c6-ca659bc40755.jpg,1,0.81082344
0,0,0,img_58557680-11fb-46f9-af58-5cd68075c067.jpg,5,0.6121638
0,0,1,img_b200ca36-652e-40be-bfb1-9de32f45b50b.jpg,5,0.7835946
1,0,0,img_6f1d8b08-57be-49b1-8d67-f418f3cbebd8.jpg,0,0.7752722
1,0,1,img_8642f009-8a91-4467-8a3b-6a30b64030c3.jpg,7,0.8882162
0,0,1,img_fa302e81-726d-4a92-a62d-02ab9765a033.jpg,6,0.8270396
0,0,1,img_59a34410-7d5f-4a91-9ecd-2d6d26f6d7df.jpg,6,0.89227235
0,0,0,img_6d0e3060-da90-4c82-96a9-1f9ad5501f43.jpg,2,0.7143499
0,0,0,img_63fe358e-6673-45f1-b69c-1c4d0a3ac13d.jpg,0,0.765463
1,0,0,img_60746a41-842d-48f0-833d-26515e9930f7.jpg,9,0.8401141
0,0,1,img_015bef8b-34ff-4ce6-b4a3-1b182698be6b.jpg,0,0.59925747
0,0,1,img_b7ecae6c-022d-463b-94f9-c28288ff44f7.jpg,9,0.71745265
1,0,0,img_f4e255c9-26d1-49b8-b1b9-391c114f3f50.jpg,0,0.78211063
0,0,0,img_10abd0f0-4a94-49c1-9b76-a5826cbc0650.jpg,5,0.69614613
0,0,0,img_ea231999-e3ce-4b7e-90a9-ffd32bc3b361.jpg,0,0.605144
0,0,1,img_4698367c-d867-42a6-a14e-aecc72fa37fe.jpg,5,0.6653334
0,0,0,img_5387818d-f240-4926-9d82-d1f40e9376d2.jpg,9,0.76236975
0,0,1,img_df3d7d35-7b74-42ba-8a46-8ad031fc59cc.jpg,0,0.6465796
1,0,0,img_4c692ba8-b2ce-480b-af15-4357be3becbe.jpg,4,0.7033801
0,0,1,img_a8e0dc51-05e4-4004-ae05-d5c938c947b8.jpg,5,0.65963185
0,0,0,img_d1514c2a-2f74-4b07-84de-b6e42ad00e19.jpg,8,0.8325424
0,0,1,img_9c60a14f-dff7-4f5a-9080-4753488d9a04.jpg,3,0.79677904
0,0,0,img_d4a4c74e-b90c-4a65-8068-56dd9aa152a3.jpg,3,0.61934155
0,0,1,img_a158091b-e4ed-46a8-9d31-3ceb32919cb9.jpg,3,0.83316326
1,0,0,img_ee6a7c5d-cfd3-4153-ab98-9165c57f4f3d.jpg,0,0.7662943
0,0,0,img_ad7881a1-87ac-45be-9c0e-f5154b916fd4.jpg,0,0.67836994
1,0,0,img_e32365c9-7bbd-472a-a145-08e1a9d1ee45.jpg,8,0.7575513
0,0,0,img_2d275851-321a-4a56-a0af-25a2586e34d4.jpg,2,0.71626246
0,0,0,img_169b271c-3b87-478d-9bf8-b1e2f18b5510.jpg,3,0.90629786
0,0,1,img_07ea3732-7648-4130-9778-6b498eda87d0.jpg,5,0.6405444
0,0,0,img_e60ca58f-cf98-4b51-9b0a-ace2b3044ef3.jpg,6,0.626476
0,0,0,img_d642d738-1b4a-4bba-96b1-f5f863316421.jpg,7,0.8004958
1,0,0,img_a5078699-c582-4e28-ab84-14bcd2341504.jpg,8,0.75226104
0,0,0,img_6c54fde6-47c1-403f-bf0d-c63ea5b923ce.jpg,1,0.5568071
0,0,0,img_1b9bc43a-3d0f-4e34-af91-b5c1281563c0.jpg,2,0.7986774
0,0,0,img_86641cf8-ae88-4d90-ab49-3cf86f125156.jpg,3,0.81312
0,0,1,img_80432ec7-66e3-4810-b1d1-e6cb1fce6a0c.jpg,8,0.6700432
1,0,0,img_a34171e9-58f9-4f7e-a8ea-b10558ab8bb7.jpg,0,0.6118705
0,0,0,img_e45bb74b-db6c-4ef2-9c3d-db22f606d65a.jpg,6,0.8138021
1,0,0,img_e37118cf-2586-45b1-aa24-7c5a78818eee.jpg,4,0.7663503
0,0,0,img_113d416f-fdd5-4afc-9074-42c53c192e26.jpg,4,0.5278467
0,0,1,img_1654159d-4f28-4e2c-bccc-cc2e5962aa3d.jpg,2,0.7839823
0,0,0,img_f67cdffb-e685-4f21-af16-f868352318b4.jpg,9,0.8534819
1,0,0,img_c38d1cae-ffa9-45d2-b38c-283b66bafd60.jpg,2,0.6512616
0,0,0,img_07740bc9-37d7-4a58-918a-9880341e8bf7.jpg,5,0.77937144
0,0,0,img_61375144-e9ad-4228-82e4-99ca4b61f3e4.jpg,5,0.761127
0,0,1,img_409a8f30-44d8-4788-bcbf-b3a6ca043ad6.jpg,2,0.6775078
1,0,0,img_42e44060-d19f-4283-a61c-4f3e61c33ab7.jpg,2,0.85513306
0,0,0,img_3e02bead-c177-45c7-99f7-0f7bd894ed87.jpg,1,0.5978209
0,0,0,img_594e24a8-91c5-4ced-b746-c48a35f353ce.jpg,8,0.7217484
1,0,1,img_2b1308d6-0ffa-43cd-8329-a45dad174f69.jpg,0,0.5886801
0,0,0,img_18018a8c-1868-4812-9c8f-048d0b343b10.jpg,8,0.756318
0,0,0,img_497b2689-fed7-4656-b3c5-c6e641aa8126.jpg,3,0.75914603
0,0,1,img_6d6de25e-e643-4af3-8287-3241d4ff563c.jpg,3,0.7193098
0,0,0,img_bf9aa7ba-15ca-4437-a2a1-d2de0e4749cc.jpg,4,0.87607014
0,0,1,img_4c68f06f-5c92-43dc-9c1c-30ccba3006ac.jpg,8,0.73799056
0,0,0,img_da32282d-b427-4c62-8fb2-6988916bf966.jpg,3,0.64753765
0,0,1,img_6553f806-9d65-4b33-a3fd-3bdd2c958fd4.jpg,0,0.72330916
1,0,0,img_28e66145-a197-4f1f-a8e2-44b0e08baaaa.jpg,0,0.8521196
1,0,0,img_3cc27f7c-0609-43a7-b910-3aa1553b4a2f.jpg,0,0.7460066
0,0,0,img_0ed1ca2e-09ca-4822-9d70-fcfe435ef73a.jpg,4,0.6133919
1,0,0,img_2f123a9c-b9a2-44b4-83d1-5f9d41a6b4c3.jpg,1,0.6117029
0,0,0,img_35039bbd-75fe-48d7-9ca1-94a5d4b6f9b9.jpg,9,0.85930574
0,0,0,img_ed5b7a41-bfed-47ce-b5a5-f904d27d772d.jpg,0,0.77456695
0,0,1,img_b2846447-4d59-498c-9d76-24e3a0afe7a4.jpg,0,0.5975233
1,0,0,img_50c98671-bb71-47be-8b2c-6032eb8f8c7a.jpg,0,0.68270856
0,0,0,img_d8030810-b717-4eee-b7f0-cc1f681ce514.jpg,4,0.76777405
0,0,0,img_296e83df-43cc-49e5-8a69-b0a11a5fb21a.jpg,0,0.82258713
0,0,0,img_01b6d8a3-9b94-452c-8f1e-ff9479c5f957.jpg,9,0.85181487
0,0,0,img_3de031eb-4e85-42fd-8a95-e6a257a8c1f9.jpg,3,0.8121936
0,0,0,img_dee54afb-7b31-4aa1-b850-ec5914597b76.jpg,4,0.6790639
1,0,0,img_dbf988b6-ca0b-41b2-a1d4-aca364d4c6be.jpg,4,0.7127188
0,0,0,img_35b6adce-593a-4dbf-9689-7fae31e166e3.jpg,3,0.627435
0,0,0,img_0914a378-970a-4f7d-9fdd-a298890aa428.jpg,7,0.7175005
0,0,1,img_385d3f04-7da8-4fd2-bc24-28ab7ee15394.jpg,0,0.8401949
0,0,1,img_50a03918-0fbb-4406-b291-4bc73fb202ef.jpg,3,0.80340326
0,0,0,img_807df541-6e32-4b6c-bf27-26f67cd92350.jpg,6,0.57076514
0,0,1,img_c4a67324-2278-4862-8224-6466a5e8050d.jpg,2,0.5753912
0,0,0,img_dbebe24c-f14f-4233-be95-4091e614ffbb.jpg,9,0.7678482
1,0,0,img_4f5aaae4-87a3-4f90-aaf3-db38b9a8e658.jpg,5,0.5410029
0,0,0,img_ab9802b4-eeca-459c-bb1a-9d757658c2a3.jpg,2,0.65172565
0,0,0,img_f5120d3c-aeb2-4805-9142-6c4298359620.jpg,1,0.5595493
0,0,1,img_577ad2ca-8ee0-4db7-8470-1858ec2caef1.jpg,3,0.7527689
1,0,0,img_e9965c3e-3d2f-4429-bb89-e5088e52d422.jpg,6,0.8288127
0,0,0,img_ab0137e6-447a-4382-ab8c-b265066af6e7.jpg,5,0.8121856
0,0,0,img_141649ae-e828-4659-bde7-8055c6e0fe3a.jpg,4,0.8301266
0,0,1,img_7632b766-6eff-4cf4-af60-4328d76d03c0.jpg,1,0.61907274
0,0,0,img_4eeb4f80-e613-472e-965d-2f0dbb91ef3f.jpg,3,0.70875597
0,0,1,img_51adb401-c07d-4b8f-bb9f-505e96191698.jpg,0,0.7767136
0,0,1,img_50e069c3-be45-40b7-8b42-dacd47fa8f4c.jpg,6,0.7793789
1,0,0,img_41240cbe-efbc-460a-a7ad-6cc13f7c0721.jpg,6,0.73305047
0,0,0,img_281f55b6-c446-4d60-829f-0d228c225ccf.jpg,0,0.6625619
0,0,0,img_7f2f5343-3f72-4cf6-8060-70bac6447f07.jpg,4,0.6557803
0,0,1,img_61944623-8545-48c5-a428-115e1a294e5a.jpg,4,0.6058829
0,0,0,img_2004b869-2ba1-4ea4-bcdf-126c6ed86eab.jpg,3,0.6954032
0,0,0,img_c025ce79-d3a9-4d78-966a-ecaaf17725a3.jpg,3,0.8631878
0,0,0,img_ea50bad3-6b4c-474f-a4bd-6b851a3892bf.jpg,0,0.8561398
0,0,0,img_e97e3c29-e406-4291-8dcb-b84c44414e94.jpg,7,0.7286774
0,0,0,img_9e6b3233-b085-4948-9f5c-965d72eff2ab.jpg,7,0.73180926
0,0,0,img_0c657635-9695-4f12-aec0-39d492ee08d6.jpg,0,0.57640254
0,0,0,img_7d652ca5-da28-4fbd-9eed-3e450827495f.jpg,4,0.72347903
0,0,1,img_187e2129-65cd-42e4-a73b-97191be236bf.jpg,0,0.72969246
1,0,0,img_765b2fcb-3b81-4926-9770-8d00e0c43e13.jpg,0,0.83494407
1,0,1,img_c520236e-672f-43da-b7e5-8f9485db7a9e.jpg,4,0.7284293
0,0,0,img_22e70140-876b-4fd0-948a-0ad090261b60.jpg,4,0.7074269
0,0,0,img_c2acf64f-1455-4bf8-bca0-776ebd7fd69b.jpg,3,0.6599463
1,0,0,img_a0b52935-14b2-4b7a-a41b-d4ec9e723df5.jpg,0,0.7148165
0,0,0,img_725b7407-eca3-49e4-abb7-3eaf4b1b7685.jpg,2,0.6300527
0,0,0,img_bde38eb0-cbe1-402c-a614-d964cdf930e0.jpg,5,0.79575336
1,0,1,img_f2a11e23-c6ad-481e-89da-ebb759962505.jpg,6,0.7536383
0,0,0,img_6218bf77-4db0-4875-a421-e5ff1ec0428f.jpg,0,0.7431255
1,0,0,img_c5d70fbe-cc2f-495c-881e-e726b702d4b4.jpg,1,0.7467504
0,0,0,img_1fb773ae-2e94-42c3-bc97-55110e681995.jpg,2,0.800348
0,0,1,img_5a59df9c-8b0c-4feb-9172-a59f7f4e380b.jpg,8,0.7182591
0,0,1,img_8bf20586-8d40-4913-b788-79576323806b.jpg,4,0.7971326
0,0,0,img_039ae9de-6000-40c1-b9a9-81a85f6994fd.jpg,3,0.91341984
1,0,0,img_15d9f9a9-3d9c-4496-8f79-a6698cc84cc4.jpg,7,0.8864068
1,0,0,img_e8e03497-ba03-4ba7-83b6-b6ede18344c8.jpg,3,0.76687413
0,0,0,img_b5f87181-a16a-4bbb-a228-743787d461ee.jpg,0,0.6500101
0,0,0,img_6e5b9f58-5643-4488-a720-24a459ee30d7.jpg,4,0.8901367
1,0,0,img_b01585dc-7f3f-4faa-9ae8-b3692263e454.jpg,0,0.80195445
0,0,0,img_00e36dc7-133d-4006-8413-5cabc157d14d.jpg,4,0.8414446
0,0,0,img_8a232b43-cbaf-4f8d-a1df-0b396ad8d19c.jpg,0,0.79400456
0,0,0,img_1b149488-80f5-4539-82f8-e6072ce4632d.jpg,0,0.55097497
0,0,1,img_5d7299c4-16a7-44e3-a682-6b42f1755ac4.jpg,0,0.69529
0,0,0,img_15630dd6-c690-435d-be63-723fb8d688f4.jpg,7,0.58692074
1,0,1,img_9383a046-c265-4455-8fac-232bcacad279.jpg,8,0.7861835
0,0,0,img_e1d8fdc6-8e8f-43dc-9cd7-8cbf53f79994.jpg,7,0.64720565
0,0,1,img_8248dcd9-99ed-4e99-b218-20f17aa6793a.jpg,3,0.746384
0,0,1,img_f77458f9-a331-4a4a-bc98-116984a72fdd.jpg,4,0.65764016
0,0,1,img_6de81a66-8b2f-449f-a035-c6e43badfc20.jpg,4,0.6640186
0,0,1,img_931c14f3-ef24-47a0-9d6b-f2b694ad0a2f.jpg,7,0.739879
0,0,1,img_88d1021d-ff38-47d2-a3c8-96933c9a3778.jpg,6,0.91067487
0,0,0,img_cbe7dd42-1844-4b42-82c1-c3984c8d1731.jpg,3,0.8615824
0,0,0,img_4a4aa87f-208b-4a9a-abea-a492a0328b61.jpg,8,0.73172873
0,0,1,img_5f7512b5-b821-4086-a8b3-a30bcf23f697.jpg,4,0.71794516
0,0,0,img_050d8472-0629-4841-a248-93cc24ece2df.jpg,6,0.8721283
0,0,0,img_8eaecc6a-53df-455a-85e0-e2aeefee18d1.jpg,0,0.78351563
1,0,0,img_b7f6de46-4aa5-41a3-9964-f48fd10607e7.jpg,1,0.7879583
1,0,0,img_e093404a-ea3e-4357-9fd3-de8125dc90fd.jpg,9,0.6743534
0,0,1,img_276cafd6-225b-45e8-9fd9-a4f7b5e0f122.jpg,8,0.69300425
1,0,0,img_f3ca583b-2b12-46ce-b689-10ad9d89d608.jpg,1,0.70366967
1,0,0,img_b8ada077-3e34-4a74-bfff-49a34732784e.jpg,4,0.8083893
0,0,0,img_8576f0b5-97c7-4d8f-8e82-888800a1bff5.jpg,7,0.76184565
0,0,0,img_92499685-a32e-42f3-90f1-1dfda938c52c.jpg,7,0.6455195
0,0,1,img_d9405564-1978-49bc-b440-a9772e50ed9d.jpg,5,0.7930004
0,0,0,img_280f9e85-9c4c-4f54-b9d3-23c73f557b63.jpg,8,0.7494061
0,0,1,img_335a12fa-d05c-4d88-ab21-e349b03ec5c7.jpg,8,0.90179884
0,0,0,img_f670e0f1-9db2-46bd-9a1d-a66339f223d5.jpg,2,0.5764303
1,0,0,img_66083b22-1a5a-4198-b716-7bf6d3972502.jpg,6,0.7460278
0,0,1,img_796ba677-60fe-46dc-9511-80c334a7aa74.jpg,6,0.6979323
1,0,1,img_a4f54e79-5776-4ddd-a68e-6718090acc53.jpg,3,0.60456985
0,0,0,img_f53f901e-e759-4ae4-beb1-a28ef53f42e8.jpg,7,0.65045327
1,0,0,img_21a9b5ab-b09c-4eec-be49-79c0d61c15f6.jpg,9,0.80334836
0,0,1,img_ea715936-443d-4804-9939-f63b608a7aae.jpg,0,0.59218764
0,0,0,img_2c327238-0729-42d2-94eb-53efbb3cf507.jpg,9,0.725489
1,0,0,img_8dcf7c35-281d-454c-bc3e-bf473fccea72.jpg,7,0.89501923
0,0,0,img_02744a38-0c1c-4b9b-950e-cee18030580d.jpg,3,0.8700777
0,0,1,img_c32b2a2d-ea87-4797-b07e-5af92ef8bad7.jpg,3,0.6392037
0,0,1,img_cfff8bc6-3914-4533-ae66-fc112a0eddcc.jpg,7,0.63112766
0,0,0,img_dc8f6292-8400-44e8-b94c-7c9cbc27eccb.jpg,0,0.80343735
0,0,0,img_b24d959c-3b1d-4e9b-b6d0-0e6bf74d36a4.jpg,4,0.69873863
