small_loss_estimate_clean,confidence_estimate_clean,gmm_estimate_clean,Image Name,Label,gmm_score
0,0,0,img_81c227a7-1fe6-4a1b-9c9d-59b77f61056a.jpg,8,0.6270431
0,1,0,img_aabf9820-41ab-4100-ae03-d4aaf5336250.jpg,7,0.8022269
1,0,0,img_29a716ef-6dcc-41d1-964e-47b9956e7f64.jpg,0,0.6618659
1,1,0,img_e41a1352-d2e6-47e9-91a7-2a5264119028.jpg,8,0.7712238
1,1,0,img_ca287970-81b6-4897-98dc-d45e4b6ee6b5.jpg,3,0.79424924
1,1,0,img_ac2bb3fb-d22a-4bfb-a920-9e1c3964a824.jpg,9,0.7300032
0,0,0,img_5c3a44c5-d3ea-456d-8742-7cff341ce729.jpg,5,0.7762526
0,0,0,img_e6b7d284-1214-48c0-a624-5915fc00c725.jpg,7,0.83832407
0,0,0,img_c04ae6ce-4955-4e1c-a0a0-195dc54ed503.jpg,3,0.6264684
1,1,0,img_c9f5ed52-4c4a-4990-a8be-aab21cbcb3f7.jpg,6,0.8490307
1,0,0,img_21643790-61f0-4ce9-a194-a9c688a01ca2.jpg,2,0.76396483
0,1,0,img_ecfc8ea0-24ef-43bd-9183-b5f1e7b05198.jpg,8,0.5654123
1,1,0,img_8ba1676e-c4f9-42c3-b0bc-2cbb361b53a8.jpg,9,0.6942975
0,1,0,img_e912148b-ca1d-4fba-899d-16b5fcc7348b.jpg,4,0.76558083
1,1,0,img_9443569e-5a15-4f4c-91cd-fb4893a08100.jpg,3,0.8391794
0,0,0,img_e4d48dc0-9d90-48e5-bc6e-eb37f3820e3c.jpg,1,0.6730396
1,1,0,img_08dd11ae-ac88-4e27-b770-b00b5f8c68f4.jpg,8,0.7395234
0,0,0,img_46e309d2-059c-4c12-a603-9f397c4f4d65.jpg,4,0.65263015
1,0,0,img_3fed7b84-5b4a-48a6-b352-04864ccb845d.jpg,6,0.61019695
0,0,0,img_a1d5994d-9563-4a22-be2a-4b4e081a37a1.jpg,0,0.7194312
0,1,0,img_74a19374-1034-48dc-8960-705861b99863.jpg,2,0.6640259
1,1,0,img_fa54635a-13a6-44e5-9003-31da08a21a56.jpg,4,0.7907499
0,1,0,img_abc500d9-bcef-48f0-9c80-ef47b3e9ca39.jpg,6,0.72654307
1,1,0,img_5bb6501f-a970-42ad-a565-67b2d08ceae5.jpg,7,0.8498883
1,1,0,img_ec25647d-281c-430f-8bdd-80ddfd4b8625.jpg,1,0.76397955
0,1,0,img_8cac4f7f-04f8-4004-819a-68811d889f25.jpg,9,0.8228979
0,0,0,img_78963e3f-b25c-4c08-b007-40a5e22950fd.jpg,8,0.7190671
0,0,0,img_25e51ba0-911e-4780-b447-d1435d6c0276.jpg,0,0.6105628
1,1,0,img_e5c8039a-16be-48bd-8c2f-ea23c9120c27.jpg,3,0.8557094
1,1,0,img_64183fe5-7e6a-4a7f-a084-aefeb8ec454a.jpg,4,0.85645187
1,1,0,img_c1cd4764-4578-4679-a8b9-6bde98327094.jpg,3,0.7474159
0,0,0,img_43a2dd07-ae8b-41bf-b617-a93fdc000834.jpg,6,0.6945704
1,1,0,img_38a0abb6-a457-4309-9172-433f46b8566f.jpg,5,0.7594191
0,0,0,img_353ed525-63f0-468f-a09c-9f4263a78bb3.jpg,3,0.68317425
1,1,0,img_877aa0b5-30a1-4c62-b1f6-91568105f166.jpg,7,0.7999438
1,1,0,img_fc3520b2-56fa-4151-aee5-66cca6a9aa73.jpg,4,0.79003716
0,0,0,img_b31b3e13-2d60-40e4-842c-5a7ffaa2841f.jpg,4,0.68908966
0,0,0,img_cb99ebb2-1f73-4342-8a99-f17a9eb2f5c4.jpg,5,0.715304
0,0,0,img_e6c4f5e9-004e-42b9-b468-f18c22874955.jpg,5,0.73671865
0,1,0,img_25d24fa0-d655-4d71-9c99-dc3dcabe686a.jpg,5,0.6743478
0,0,0,img_eaa52733-8f05-4256-84ed-3ccb3ba49c43.jpg,7,0.855028
1,1,0,img_b8715afd-9b9f-4f67-87a6-38d9d468c2b4.jpg,7,0.81524503
1,1,0,img_c3312a16-47d3-425d-aeaa-52bbf2314058.jpg,6,0.79159915
0,0,0,img_5db18df9-9070-43bd-833f-db745a676f4c.jpg,9,0.57499206
0,0,0,img_8304ac26-09d3-49e7-97ce-e76f0e0b5591.jpg,0,0.75798166
1,0,0,img_1bb1ced5-3bc5-4dd2-a7d6-e006a0389353.jpg,1,0.6713654
0,0,0,img_2a4b3faf-dea7-4240-a662-6ea17ea5181f.jpg,7,0.7564211
0,0,0,img_f653f49b-92ab-4e6d-8d32-3e281a02e0cc.jpg,0,0.6418109
0,0,0,img_2d3ecc19-28f0-4cad-a234-099c7429445b.jpg,4,0.7787149
1,0,0,img_8a3c6503-a65a-4078-b91b-c0826bc795b3.jpg,9,0.6359247
0,0,0,img_80a75fd7-c91e-4f48-83d8-ff6f415c0278.jpg,6,0.5928052
0,0,0,img_3c11392a-f75b-474a-96a5-0a72c0381fc5.jpg,5,0.72131425
1,1,0,img_b90941f3-54aa-4eb2-b68e-10252be6b56e.jpg,7,0.84119594
0,0,0,img_9a5d68d5-9350-4532-a727-b030abc19fe2.jpg,4,0.7611977
1,0,0,img_e501ade0-dd57-4148-a083-dbf30ed010f8.jpg,0,0.77465767
0,0,0,img_5d1c4ad7-3c8d-46be-9993-383bd2fe7dac.jpg,6,0.8414053
0,0,0,img_33b4b506-1c86-4126-b2aa-8d599033dd80.jpg,4,0.7752732
0,0,0,img_6b182d8a-6a61-43be-a17b-5991dcc1a934.jpg,7,0.7244247
0,1,0,img_ae10064f-ac5c-45ad-8b27-4ccd08c8eff0.jpg,9,0.79076946
1,0,0,img_e476b050-ac35-4028-86aa-0342614a28d6.jpg,4,0.6072253
0,0,0,img_a3080be1-1735-4333-96b0-79f680ad9398.jpg,2,0.62209404
0,0,0,img_87007586-69a0-4db1-81ea-0ffaadb8573e.jpg,3,0.81280696
1,0,0,img_35d5f180-8309-4fee-bd46-756b853a2306.jpg,4,0.7803027
1,0,0,img_478e78b2-dbbc-4037-be5e-75ac94f9c9f3.jpg,2,0.6524302
0,0,0,img_48aefe35-870b-4969-af6e-8b8e1a2441ad.jpg,9,0.8257715
0,0,0,img_94a3d470-d420-422a-8b20-36ffd8bc7df9.jpg,6,0.74040234
1,0,0,img_c134c7ad-08cd-438f-afc3-5f0f16636d33.jpg,8,0.7366834
1,0,0,img_8c048479-a423-4655-a747-b59918e9f04e.jpg,3,0.78402835
1,1,0,img_4d6037b3-2e19-4316-b611-db013c2d5009.jpg,0,0.7020678
0,0,0,img_136217d4-636a-42af-b02b-92c40494ac04.jpg,3,0.66127044
1,0,0,img_b16f1ec7-7a99-451b-84f5-2c052a7b481b.jpg,3,0.7256918
0,0,0,img_5f50be19-638a-43e8-992d-ae123eb20c43.jpg,7,0.82921183
0,1,0,img_b3576c55-3a06-48ef-938a-782b5135f9b7.jpg,5,0.7378349
1,1,0,img_bd6f942a-d81c-4780-8817-df2cd8ed7f7f.jpg,4,0.86403257
0,0,0,img_aade0f9b-3f31-4163-acd1-a3b9a387a224.jpg,2,0.63466173
1,0,0,img_d6ecdc88-3c5f-4c4d-9975-3e410118e578.jpg,2,0.6249242
0,0,0,img_b95a2e33-702d-447f-a962-fe78bbeb06bb.jpg,6,0.70723456
0,0,0,img_5e3c247a-a699-44aa-9dd0-58ea32fc4bbd.jpg,3,0.81495106
0,0,0,img_b81e3a11-ec9f-4f22-8ec8-0fc89261a19e.jpg,3,0.82968885
0,1,0,img_43a4de59-1846-41ae-af7f-099ec5201a2e.jpg,0,0.5988482
0,0,0,img_d64163da-c97b-440f-b4e7-9fa99494a1cf.jpg,7,0.6381231
0,0,0,img_3f0ee092-ee69-4775-8476-0e1b484b5d88.jpg,6,0.6618246
1,0,0,img_95261f2f-a573-47e5-a2a7-b3ada569b4f2.jpg,4,0.74396265
0,0,0,img_4d54007c-fd9c-4b10-9ce4-eb2a8855f420.jpg,3,0.63749784
0,0,0,img_a2f09504-d2b4-4dc9-b44c-d84508bd83db.jpg,7,0.82148236
1,1,0,img_f9f46758-61eb-4a68-8c11-17b7836435cb.jpg,5,0.7186104
0,0,0,img_ae992397-c707-4bf1-af2f-5ecb415a28cf.jpg,2,0.61433023
1,0,0,img_bd9f4ecb-06b2-4f81-a8db-905834f0c724.jpg,6,0.8136423
1,0,0,img_d24096c6-5194-47f6-8409-4b6d17f0dde9.jpg,5,0.7589574
1,0,0,img_08b7b89f-11eb-43fe-9d6b-c8a307ebe762.jpg,8,0.74343294
0,0,0,img_2a8e7342-f5f4-4362-923c-6083eb20a4db.jpg,4,0.7414449
0,0,0,img_5e3dc8b8-d803-4990-9ae5-83d379ef6368.jpg,7,0.81037605
1,1,0,img_774e8dc8-99bc-4d55-8f56-2baa47b96e30.jpg,6,0.73030967
1,1,0,img_035d781e-de05-47bb-ae32-2f6858611ffb.jpg,3,0.73119605
1,1,0,img_824b0700-83f9-467f-98f1-86ac113d5097.jpg,3,0.63805914
0,0,0,img_638548c4-d0f5-432f-8ffe-601c68fe2172.jpg,4,0.68613327
0,0,0,img_eb1553a1-2c8e-4aa4-bcf9-7384641cdd10.jpg,8,0.81914175
0,0,0,img_fb5d4ff8-356f-4a48-b8f3-1afd8d01b29d.jpg,3,0.79997075
1,1,0,img_c2c7996b-f504-4b4c-bf93-eca951e9e879.jpg,7,0.8125604
1,0,0,img_c8c01da1-93f2-468f-9ff5-f0e4c51f9736.jpg,2,0.6501709
0,0,0,img_94c614d6-bcc2-491f-90b6-71989c89bf4f.jpg,3,0.67235523
0,0,0,img_2129eb88-4bb6-4070-8985-59ecab736287.jpg,4,0.72800696
0,0,0,img_f9057453-f2ef-430e-8530-364bad311e25.jpg,7,0.8221077
0,0,0,img_32ac5a19-8198-4988-8e0e-686bc70b7779.jpg,6,0.840963
1,1,0,img_b592c2ba-8844-48ca-aed3-96f88069b684.jpg,8,0.6643316
0,0,0,img_1853b79a-6a34-4d65-8784-2c5e3e444561.jpg,0,0.7182635
0,0,0,img_1d04559e-09b8-4a40-a5ca-c067e74ea8dd.jpg,3,0.7031632
0,1,0,img_822df72a-b9a3-489c-8f46-d2fa5a8687c3.jpg,4,0.7549143
1,1,0,img_b5f586fc-9693-4849-885a-e8a93ddfdbc8.jpg,1,0.6434786
0,0,0,img_a251c373-70c2-48bb-8dc4-0311f71f0e88.jpg,9,0.62210184
0,0,0,img_066b0e60-c7a2-484f-b015-3bfca6668cee.jpg,7,0.76361096
1,0,0,img_05138a33-f686-4d76-81c9-7701c28bbd32.jpg,0,0.5814215
0,1,0,img_aa2e65dd-3492-4413-8a19-0739b9b55506.jpg,6,0.82527924
1,0,0,img_90916472-4205-4e5f-8c79-1eed2360b897.jpg,4,0.7173365
0,0,0,img_6c33317b-6e78-4739-9ed6-e69e2ff1c81f.jpg,4,0.9394878
0,0,0,img_fda538c9-db20-48e2-8cf7-a7f9cdf09e90.jpg,2,0.6949853
1,1,0,img_a09c8547-2ba9-4d49-aef4-ff814be10ff8.jpg,8,0.7961259
1,0,0,img_6c3f9fa4-e871-48f5-ab8f-9bf5ad1eba66.jpg,7,0.8019037
1,1,0,img_b304cebb-31f2-4eb3-9ec3-8d72293de278.jpg,4,0.80529606
0,0,0,img_bb412df2-504e-41c1-bca2-4c3702fc13eb.jpg,7,0.76785535
1,0,0,img_347d536a-da4e-4639-ba39-1371b291b067.jpg,4,0.58912456
1,1,0,img_b47addf9-8fa7-4f13-a150-33a67eb6d963.jpg,6,0.62333584
1,0,0,img_306b6556-88db-4abd-a4e3-1d1fbf3d4d80.jpg,5,0.7516377
1,1,0,img_c1b805c6-a990-4c10-8290-7d37d1ec6dc7.jpg,5,0.84143335
0,1,0,img_18b3da15-3299-4031-93e5-e8f31d71b6c7.jpg,1,0.78706235
1,0,0,img_cd40dde4-75d9-473d-bcd7-8d59aa6f6e9c.jpg,7,0.8741051
1,1,0,img_807101db-fe20-4e63-ab5c-f12c8be3fee2.jpg,4,0.7583462
0,0,0,img_1904a62a-7846-4d19-835d-c8466f854400.jpg,0,0.56658715
0,0,0,img_c33a1cb7-b804-4a0f-ae78-2dc524e3679a.jpg,9,0.60264146
1,0,0,img_6bb8053f-2417-46f9-99d5-d562fdd75141.jpg,7,0.663542
1,1,0,img_5d01e738-bdc2-4e77-a47e-77eedf493ea3.jpg,8,0.87073076
1,1,0,img_0c374b7c-d6da-4238-95f0-5608f35c2ab2.jpg,4,0.829188
0,0,0,img_dc6604f1-f412-4f92-b960-e5100bf111fc.jpg,7,0.7366122
0,0,0,img_49564c37-537e-4672-8448-a8f0db414f58.jpg,7,0.7891198
0,0,0,img_820b321d-e4c8-4af7-a868-e5b8aa591cb9.jpg,2,0.82158196
1,0,0,img_66ee2d49-bc41-4b67-a85b-25f0bf480d78.jpg,9,0.61231506
1,1,0,img_053d6b43-2546-4597-be65-d03fa5df72ac.jpg,3,0.79559815
0,0,0,img_5b4c714d-225e-43c3-9f0c-7bd4895b057e.jpg,1,0.69663584
1,1,0,img_35880385-6a56-4537-85f8-0ffc36cba02a.jpg,4,0.8800224
0,0,0,img_3fd65571-d245-4ccd-98b6-90b3a4712385.jpg,4,0.5775644
1,1,0,img_a14d968c-5fc4-4ed7-a67a-d30d8ba47f4b.jpg,3,0.71948415
0,0,0,img_0aaf53f6-a92d-433b-a83e-f0653ed249e2.jpg,4,0.7102322
1,1,0,img_d4a196fb-6d83-4437-a636-c8ba63422543.jpg,0,0.8354371
1,1,0,img_27356045-01e2-4f4a-b4b0-aced0f91ca62.jpg,0,0.65315634
0,0,0,img_7cbab7e2-1ad4-4af4-9f4a-dbcc7d6f0a04.jpg,3,0.6014864
1,0,0,img_5011c634-34b5-4748-8dd4-3e9e0e3a7d77.jpg,9,0.7188902
1,1,0,img_46a9dafd-51f3-47ca-88ed-eff54a8e69a5.jpg,7,0.7960566
0,0,0,img_86369b30-3e29-4a57-a0e7-44c8781bd0a9.jpg,4,0.7972149
0,0,0,img_fb2cb0ae-f47c-4615-b71f-5d481e2609bc.jpg,4,0.69045407
0,1,0,img_70aaa444-bfbc-49d4-882e-3478c8b10387.jpg,3,0.58043444
1,1,0,img_936280a2-a558-4956-82cb-5342ccc5fe91.jpg,0,0.7690352
0,0,0,img_03812b1e-d617-4513-bdf2-c2d903e8b942.jpg,6,0.59981924
0,0,0,img_e27567ae-211c-43d9-90b6-e0dfe47a6e99.jpg,0,0.6248024
0,0,0,img_666af151-b707-4768-9c70-4abc2cae070d.jpg,1,0.639051
0,0,0,img_70a2825c-d2e9-4aab-adc1-2589de0319a4.jpg,2,0.6282214
1,0,0,img_218d5497-8ac0-47b6-88aa-ded05e23b6e4.jpg,4,0.7354801
1,0,0,img_9960b9f0-b767-4d60-a421-48f57ea69484.jpg,0,0.63222486
0,0,0,img_e42c75b0-bf41-4cda-a7a0-4c188e6dafa7.jpg,1,0.6571501
0,0,0,img_461656df-569a-40cc-a60a-f157266a1c36.jpg,0,0.6515229
0,0,0,img_aa076827-e0ff-4a3f-9aa2-1daeed281164.jpg,4,0.6710969
0,0,0,img_744689ec-f164-423e-a4f2-5e79b26d63e3.jpg,4,0.5963957
1,1,0,img_a94ea1a1-d27d-4fde-ad5a-d5c270d49248.jpg,4,0.66461504
1,1,0,img_1eb7da35-02ac-40e3-a27b-be9c9b3f934e.jpg,3,0.7696017
1,0,0,img_a62632df-fe41-44e8-ba96-e6c4f628d37d.jpg,0,0.8074368
0,1,0,img_f510c4ce-1429-4121-acf2-c3f72895a68e.jpg,8,0.5569645
1,0,0,img_dbab3645-7f9d-40da-bda3-6edbf7ae5fa3.jpg,5,0.7245291
1,0,0,img_b79b49db-4eed-4f58-8146-5bd0e6445f8b.jpg,9,0.7564577
0,0,0,img_e4f2387a-ab83-4cc3-8b6e-3fb4e4cebdd0.jpg,0,0.583398
0,0,0,img_d66b849e-dc5e-4f03-9e9f-b2cbf513c80b.jpg,9,0.77176064
0,0,0,img_3b2b27b4-ce34-4a8a-b6fa-02c0a5f6f0bf.jpg,6,0.65195405
0,1,0,img_13e4f2f1-188e-4f31-b7f7-62fdb87199fb.jpg,8,0.72330475
0,1,0,img_d84eb4c1-aa81-4d52-bce4-9664e301aede.jpg,6,0.8375901
1,0,0,img_a9ac449a-5b41-43c1-b4c9-441ecc9c8b85.jpg,0,0.58819723
1,0,0,img_7408f13d-f6b6-4d51-b959-ec814619eeef.jpg,3,0.81041545
1,0,0,img_07b0e5bc-1c2b-4a92-8dbb-b8a7f81a7980.jpg,3,0.8310579
0,1,0,img_f9e1e86c-012b-46b0-ab5e-8e1eb72a5ba7.jpg,2,0.71063566
1,0,0,img_a66a6ef1-c4b1-4a60-8e83-e4954eb8567c.jpg,2,0.7031082
1,1,0,img_cc85a385-e13a-4b10-91d5-a6c37bb251c3.jpg,6,0.8875044
1,1,0,img_b1838ef5-2a6c-4b11-a059-75a364f1f88e.jpg,3,0.6724078
0,0,0,img_647db6f0-4ba8-4ed6-a7f0-5400061ce92b.jpg,4,0.6025888
0,0,0,img_1132072a-3860-4ef3-94f8-d5685f4e373c.jpg,7,0.6011163
0,0,0,img_7653ceeb-7f24-4db2-8e7d-dea39f2573ff.jpg,4,0.64241755
0,0,0,img_01f335da-e4b8-4697-a7d1-214bd071615c.jpg,4,0.6994387
0,0,0,img_19f86a83-5368-4e8e-b93c-345278af3bcc.jpg,4,0.8018902
0,1,0,img_69dea6fa-6393-4451-ac7d-ea000571d6dd.jpg,5,0.66374964
1,1,0,img_08d0df02-a73a-4c80-9c7c-cd88a33f7389.jpg,6,0.8536267
1,0,0,img_d18661cd-16b6-477c-950d-32fd17de4cea.jpg,3,0.75691605
0,0,0,img_d7235c91-230b-48d5-b365-8a4a1b4399d1.jpg,0,0.69158375
1,0,0,img_8459e854-f7e9-477e-9086-adfb153d4579.jpg,3,0.73521376
1,1,0,img_a4330a7f-5a98-4af3-99d7-c28f2edf8db9.jpg,4,0.7464355
1,1,0,img_d6f311ab-9e76-4c2e-b157-106d67dba2ea.jpg,8,0.6803412
0,0,0,img_d407e989-75c5-4c53-95ca-af372010cc54.jpg,2,0.6307217
0,0,0,img_5246bbcd-3ebc-4428-b6ca-b75e95c30a08.jpg,2,0.7170609
0,0,0,img_7d0d7773-7877-4da5-845d-e7e4b5614c91.jpg,0,0.63992137
0,0,0,img_d3f81e6e-633b-4fed-bf1f-f9f55ce6db5f.jpg,1,0.69856244
0,0,0,img_75619864-f5b4-4b9c-92b9-bce8e83e35da.jpg,3,0.765448
0,0,0,img_9a04354a-ff98-4d2f-b246-847b79a6aaa1.jpg,0,0.73932344
1,1,0,img_2b88334d-733c-46cb-8dfd-a4be81dc9ada.jpg,3,0.7093053
0,0,0,img_fc498860-65f8-4a51-ba29-5e075b1de308.jpg,7,0.63842005
0,1,0,img_08a8116a-084a-49d6-a355-0edc7bda8f28.jpg,7,0.74003685
0,0,0,img_81583878-16b0-4be8-8cbf-05d3db955393.jpg,3,0.582061
0,0,0,img_87d272d4-44d9-4fff-b9ae-4db4c2499495.jpg,3,0.7070526
0,0,0,img_7faccfde-2cc0-48aa-adf1-85247d55996e.jpg,8,0.8270459
0,0,0,img_18c97645-1de2-47a7-a0f8-7cdf72952606.jpg,0,0.72164387
1,0,0,img_5613f3b4-9c7c-40b8-89f3-7caf93f4d94e.jpg,0,0.8375057
1,1,0,img_4f9d0916-fcb1-4487-94a5-06cd61e136b1.jpg,6,0.91949236
0,0,0,img_a743a909-e587-4e65-b71a-32b80a145086.jpg,6,0.8426631
0,0,0,img_67ffe298-6258-4658-a2a8-dd600fd64d5e.jpg,3,0.6225549
0,0,0,img_3ebfabb9-4f4d-4c97-9775-fd12930c654b.jpg,7,0.62203175
0,0,0,img_18972ceb-c807-4c77-95b9-4f9330829629.jpg,8,0.59194756
0,0,0,img_eb9d4550-2755-4172-bfb0-546ed3195aa1.jpg,2,0.83440876
0,1,0,img_59a9b51e-4da7-4ec1-986a-3db199d0bfb2.jpg,8,0.81089514
1,0,0,img_fb2a6911-e94e-4799-a5c3-6c957999ee45.jpg,0,0.780969
0,1,0,img_1966c25d-8c1d-4b6d-b3d6-11897d324e75.jpg,7,0.8632482
1,1,0,img_c0a3c5b8-64d4-446c-b52c-67715a11b112.jpg,3,0.75023544
1,0,0,img_c6a90426-50d3-42be-8b40-61164c6b7188.jpg,0,0.6271244
0,0,0,img_81ab2a54-d22f-4bb3-ad7a-6c6274476810.jpg,0,0.5804344
0,1,0,img_d6341b8c-a9bd-4c21-ac50-2a4339e96065.jpg,2,0.6348235
1,1,0,img_e5d5d9b4-f499-43ac-8fe6-0b52e917548c.jpg,8,0.7106575
0,1,0,img_b4898e38-c6c0-44e9-bc5b-ade14b459093.jpg,9,0.6773211
1,1,0,img_6eb70b4c-9e63-4b2f-bd7b-63e1396a772f.jpg,4,0.7084669
0,1,0,img_4c665ef3-b19a-4efe-8a88-882a5e86008d.jpg,9,0.7425653
1,1,0,img_12e38dca-c172-4e52-809f-0206f1f53717.jpg,7,0.7995613
1,1,0,img_2b20c16a-e4d9-4c68-9739-1e9acbfcd6ab.jpg,4,0.6729039
0,0,0,img_f2f26e85-498a-408f-bb4d-fb76e5c34773.jpg,3,0.7120364
0,0,0,img_6829c494-3d7b-4e90-adcd-b9637ec3f3a7.jpg,3,0.861612
1,0,0,img_02621318-2d54-4a8d-b3d0-e244165a1a3b.jpg,0,0.62084144
1,0,0,img_b7b86078-f521-4ed8-83ca-9a16677fea2d.jpg,0,0.61139625
0,0,0,img_917c2cbd-c58f-4ca2-8800-45f6c97ea344.jpg,8,0.8507962
0,0,0,img_1a400612-cc91-4191-8fa5-41eeda574032.jpg,5,0.810022
0,1,0,img_2fc818e4-d644-4a97-9ec0-7bb264560bff.jpg,2,0.81762314
1,0,0,img_a44e97a1-e050-49e0-9123-e9ea17e71851.jpg,3,0.57188
1,0,0,img_44e89eef-604a-415d-9538-d569325f4c21.jpg,0,0.6681473
1,1,0,img_b0bac719-762c-496e-acc7-9f6e0aafe8b6.jpg,9,0.67075044
0,0,0,img_18e852f9-109a-4479-83f3-67b2f040aca7.jpg,0,0.7283989
1,0,0,img_d79aa7e9-939a-44b7-9e33-e4ee39fed93f.jpg,3,0.83421695
1,0,0,img_a5036ca7-a88c-4745-963a-158b2dad4074.jpg,2,0.6000036
1,1,0,img_7a71902a-99f8-499a-a937-dee442de26d2.jpg,4,0.8102067
0,0,0,img_3e401fde-0bf1-4564-a2e4-fd2ad21dbe90.jpg,0,0.63123983
0,0,0,img_64e04824-a580-4649-899d-471535b15a43.jpg,3,0.6679141
0,0,0,img_56f962ca-473c-48ea-b381-12e8b125e92c.jpg,0,0.65506905
0,0,0,img_d07b0c41-3448-4617-9813-8c8b20005c3d.jpg,2,0.7502211
0,1,0,img_0a9a6f41-3b01-4048-a03c-00fd5545c341.jpg,2,0.78389734
0,0,0,img_ba221752-e233-43d0-985d-9a048a3c5fc5.jpg,1,0.6417532
1,0,0,img_381b4317-78bf-474d-ad26-160481e4f290.jpg,3,0.80920535
0,0,0,img_d5ed84b6-0fe1-4f84-8b67-e6fc86e3361a.jpg,3,0.70605034
0,0,0,img_83296343-7e35-44df-8d2a-d233dfebc339.jpg,2,0.7315125
1,1,0,img_2543b2d8-8a54-4ea6-b36f-e9b6e3614d13.jpg,4,0.6205393
0,0,0,img_c8deec9a-fb5b-42fd-bcb4-c51d70e0a262.jpg,4,0.7012859
0,0,0,img_9768124a-9ac9-4c7b-bf79-c96b104792f0.jpg,8,0.5687219
0,0,0,img_5dbbb04d-9924-4b77-95d1-441e3e1609b8.jpg,8,0.8119551
1,0,0,img_f1a4dfe7-3020-4e27-8074-39d3ba927b53.jpg,9,0.8198155
0,0,0,img_fe45042b-3227-4779-ad48-d32e4fc42473.jpg,1,0.65162945
0,0,0,img_bbfb08fc-223a-453b-8af5-46ff6664f7d0.jpg,7,0.8768919
0,0,0,img_cc269510-250f-4e87-bf18-19f10cb70848.jpg,7,0.61611354
0,0,0,img_09305173-5580-4314-a24f-8f24bb7e3ef8.jpg,6,0.7328229
1,0,0,img_62ed239f-8e48-4d88-8d16-05f836a22878.jpg,9,0.7756537
1,0,0,img_856762a8-a0da-4e63-8924-b65c4948e455.jpg,1,0.60973924
0,0,0,img_72720dcb-9e67-4f5d-bee8-4ef725c17f0e.jpg,3,0.5401336
1,0,0,img_24ea1113-9585-465b-b847-0f7172c27b9e.jpg,5,0.68066657
1,1,0,img_9fcdb823-74fa-4d9e-8c12-cddd11250693.jpg,3,0.7000121
0,1,0,img_43cd17bc-cdbd-415b-a6ae-19950bfa4a94.jpg,4,0.5960946
1,0,0,img_3a7b9231-e616-4076-ba0a-cd7a8c3f9c5a.jpg,5,0.85044897
0,0,0,img_fe191349-b645-4ee2-8ff0-f7ac1980b848.jpg,6,0.70926154
0,0,0,img_960ee833-4c8b-4f63-bae7-28a6718fa766.jpg,4,0.8130449
0,0,0,img_ca11a003-41ce-4ac0-8167-46deabe9c079.jpg,6,0.692937
0,0,0,img_d9958569-8365-4aeb-98c0-2d9543f8acb6.jpg,3,0.6034883
0,0,0,img_4c5421f5-7cd2-4361-8534-080c32389078.jpg,7,0.751758
1,0,0,img_c6df198d-7928-4dde-94ac-035d429fb19a.jpg,0,0.563885
0,0,0,img_b7cb1e5a-636d-4370-8ef8-306823591a29.jpg,0,0.6812714
0,1,0,img_518d9f9e-eebb-48ec-8fa0-2e654724c1f3.jpg,7,0.82588005
0,0,0,img_374723f3-0277-4c0a-8789-d734904ce621.jpg,7,0.6995611
0,1,0,img_18835948-89c5-4a83-ba4b-3cfdd46ff7a1.jpg,0,0.6786993
0,0,0,img_aed9373e-cd3e-4801-a69d-750e378b414b.jpg,3,0.56754935
1,1,0,img_b04d2b15-9b4b-42f9-b851-7974d0969aa3.jpg,6,0.72161233
0,0,0,img_4feaf101-a1c8-4310-acc6-ff73f22a7307.jpg,4,0.77730095
0,1,0,img_b93bf8f5-0167-4736-9307-185b2d68bfec.jpg,4,0.6823351
0,0,0,img_e7655d36-6c2a-4f6d-874e-67c4eacf6343.jpg,3,0.8060646
0,0,0,img_e5c16b1e-9245-4b74-96e8-33090a1b69b9.jpg,2,0.58720994
0,0,0,img_b64e6192-bb09-452b-a455-5cd50ffd45a0.jpg,7,0.54057544
0,1,0,img_7d5c66ea-fea3-4197-9bf6-1d5b926c4194.jpg,5,0.6710832
0,0,0,img_4030be76-2f64-4aea-8b14-95ffd05f06f9.jpg,7,0.8238595
0,0,0,img_e8abfc7b-133b-4d88-86ab-67cebed93124.jpg,2,0.6479667
0,0,0,img_eea38a79-650a-4fda-b9c5-ea49935bf432.jpg,3,0.82633543
0,0,0,img_4110bf52-16db-4c49-b5b4-a1366af38a19.jpg,3,0.84508544
1,1,0,img_306576bf-e5bd-4d90-ad10-202d4e5960bd.jpg,6,0.7510131
0,0,0,img_ffc2c279-9778-4257-9e37-ad6d265e0eec.jpg,2,0.63423723
0,0,0,img_1d61d658-279c-4c58-b2f4-6755018c0f09.jpg,5,0.67022884
0,0,0,img_a7704c99-19ae-49e9-88b7-15c7e1c44ff5.jpg,5,0.7362315
0,0,0,img_9ac2bd70-a3aa-4a7a-ab3e-ba9c1d7c3d2c.jpg,4,0.6091775
0,0,0,img_01fe4655-8d46-4dd1-910c-be70379b9418.jpg,7,0.6432139
0,0,0,img_4724f65d-a7fb-4430-878d-da131b3ce742.jpg,3,0.7674238
1,1,0,img_41b4e115-540e-420a-b4c0-d4ac0e981604.jpg,0,0.88005126
0,0,0,img_ac2e20bd-bdf8-4724-a942-4cef700bf777.jpg,4,0.61752254
1,0,0,img_38d6dd55-e8be-45d5-94f1-053fe490a333.jpg,2,0.74046206
0,0,0,img_c4ab392a-c0ba-448a-abd7-917a7b97e052.jpg,4,0.82794225
